No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); any chest pain or discomfort; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	No: new confusion or inability to stay alert and awake; refusing to move the neck; floppiness or fainting or purple or red rash/blotches that stay when pressed by a glass (purpuric rash)	3.0	0
Discussed the risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure.	Discussed the risks, benefits, alternatives, advanced directives, and the necessity of other members of the healthcare team participating in the procedure.	4.4	0
acetaminophen [TYLENOL] 500 mg tablet 2 tablets by mouth every 8 hours as needed.	Vitamin D-3 2,000 unit tablet 1 tablet by mouth one time daily.	3.0	1
Complex assessment performed, Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	Patient arrives, via stretcher, History obtained from patient, Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.	2.5	0
Premarin 0.625 mg/gram cream vaginally as directed by prescriber as needed.	triamcinolone acetonide 0.1 % cream topically two times a day as needed.	1.0	1
Allergies, Medications, Past Medical and Surgical History:     Allergies reviewed and updated as necessary.	The following portions of the patient's history were reviewed and updated as appropriate: current medications, medical history and problem list.	3.5	0
Senna-Docusate Sodium [SENOKOT S] 8.6-50 mg tablet 2 tablets by mouth two times a day as needed.	citalopram [CELEXA] 10 mg tablet 1 tablet by mouth one time daily.	1.0	1
Contrave 8-90 mg tablet sustained release by mouth as directed by prescriber.	azithromycin [ZITHROMAX] 500 mg tablet 2 tablets by mouth one time.	1.0	1
cetirizine [ZYRTEC] 5 mg tablet 1 tablet by mouth one time daily.	Tylenol 325 mg tablet 1 tablet by mouth as needed.	1.0	1
Patient is here for the following immunization(s):  Inactivated Influenza Virus Vaccination; Tetanus and Diphtheria and Acellular Pertussis (Tdap) Vaccine	Patient is here for the following immunization:  Tetanus and Diphtheria and Acellular Pertussis (Tdap) Vaccine	3.25	1
No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; new neck pain and difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); currently feeling like you are going to collapse every time you stand or sit up; muffled voice or inability to open mouth fully or complete inability to swallow	No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); currently feeling like she is going to collapse every time she stands (sits); muffled voice or inability to open mouth fully or complete inability to swallow	5.0	0
Constitutional:  Positive for fatigue and loss of appetite.	Genitourinary:  Positive for pain with urination and frequent urination.	0.5	0
Colace 100 mg capsule 1 capsule by mouth one time daily.	famotidine [PEPCID] 20 mg tablet 1 tablet by mouth every bedtime.	2.5	1
The patient/caregiver is able to name their medical conditions and associated symptoms for the condition they were hospitalized for and have a clear understanding of these.	The patient is able to name her medical conditions and associated symptoms for the condition she was hospitalized for and have a clear understanding of these.	4.75	0
No: currently inconsolable crying; vomiting; diarrhea; not eating normally; fever of more than 100.4	No: currently inconsolable; vomiting; diarrhea; not eating normally; poor weight gain or jaundice	3.5	0
ibuprofen tablet 2 tablets by mouth as needed.	prednisone 20 mg tablet 2 tablets by mouth one time daily.	1.0	1
Albuterol Aerosol 90 mcg/Actuation 2 puffs by inhalation as directed by prescriber as needed.	Lorazepam [ATIVAN] one-half mg tablet 1-2 tablets by mouth as directed by prescriber as needed.	1.5	1
The femoral component lug holes were drilled, and rotation of the tibial component was marked with the cautery.	The patient and family was advised that the content of this interview will be shared with the health care team.	0.0	0
Relayed these directions to the patient by telephone who reports an adequate understanding of the plan and denies noting any signs of bleeding or recurrent stroke-like symptoms.	Relayed these directions to the patient's husband by telephone who reports an adequate understanding of the plan and denies noting any signs of bleeding or recurrent stroke-like symptoms for the patient.	3.5	0
No: joint pain; joint swelling; a limp without a known injury; discomfort in the legs that improves with movement, usually occurring at night; painful cramping in your hip, thigh or calf muscles after walking or climbing stairs; muscle cramps; lower leg swelling without a known injury; varicose veins or spider veins; ulcers or sores on the lower leg; red or hot area of the skin; pale, cold or blue leg or toes; nail problem; cracking, peeling, burning or itching between the toes or on the soles of the feet; lump or swollen gland under the skin or unable to remove a ring or other piece of jewelry	No: joint pain; joint swelling; pain of a type other than joint pain; a limp without a known injury; discomfort in the legs that improves with movement, usually occurring at night; painful cramping in your hip, thigh or calf muscles after walking or climbing stairs; muscle cramps; varicose veins or spider veins; ulcers or sores on the lower leg; red or hot area of the skin; pale, cold or blue leg or toes; nail problem; cracking, peeling, burning or itching between the toes or on the soles of the feet; lump or swollen gland under the skin or unable to remove a ring or other piece of jewelry	3.25	0
No: severe abdominal pain or currently feeling like you are going to collapse every time you stand or sit up	No: uncontrollable or continuous rectal bleeding; feeling like you are going to pass out EVERY time you stand (or sit) up or new confusion or inability to stay alert and awake	2.9	0
Calcium 600 + D tablet 2 tablets by mouth one time daily.	diltiazem [CARDIZEM CD] 360 mg capsule sustained release 24 hour 1 capsule by mouth one time daily.	1.0	1
There is no rebound, no guarding and negative Murphy's sign.	Right ankle: He exhibits no ecchymosis, no deformity and no laceration.	0.5	0
Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning.	2.9	0
Spent 45 minutes with the patient and greater than 50% of this time was spent counseling the patient regarding diagnosis and available treatment options.	Spent 30 minutes with the patient, all of it counseling the patient regarding diagnosis and available treatment options.	4.35	0
Discussed risks, goals, alternatives, and the necessity of other members of the surgical team participating in the procedure with the patient and others present.	Discussed risks and benefits of an unsedated bone marrow, the potential need for repeating the procedure and the necessity of other members of the healthcare team participating in the procedure with the patient.	3.25	0
Identified Injury as a learning need, Identified Follow-up care as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Injury as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, Content of teaching was limited to address Barriers to Learning, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated and verbalized an understanding of discharge teaching.	3.25	0
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.	Identified Follow-up care as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	4.25	0
Procedural pause conducted prior to each stage of procedure to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, special equipment or special requirements.	Procedure pause conducted to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, correct patient position, and availability of implants, special equipment or special requirements.	3.25	0
I have provided the rationale for my recommendations and the plan of management.	I reviewed the resident's note, and I agree with the findings and plan of care as documented.	3.5	0
Patient was instructed to return sooner than the given appointment time if problems should arise.	Patient was instructed to inform nursing staff of changes in medical status or mood, patient verbalized understanding.	1.75	0
Patient discharged to home, ambulating without assistance, family driving, accompanied by other family member, Discharge instructions given to patient.	Patient discharged to home, ambulating without assistance, family driving, accompanied by other family member, Discharge instructions given to patient, Simple or moderate discharge teaching performed, by T. RN.	3.75	0
Numbness or weakness of face or part of face not present, numbness or weakness of arm not present, numbness or weakness of leg not present and sudden visual changes not present	Numbness or weakness of face or part of face not present, numbness or weakness of arm not present, numbness or weakness of leg present on both sides at the same time and sudden visual changes not present	4.0	0
Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears comfortable, Patient cooperative, alert.	Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, anxious, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.	3.4	0
Negative gastrointestinal review of systems, Historian denies abdominal pain, diarrhea, nausea, vomiting.	Negative cardiovascular review of systems, Historian denies exercise intolerance, feeding fatigue.	2.5	0
Fish Oil [OMEGA-3] 1,000 mg capsule 1 capsule by mouth one time daily.	Celexa 20 mg tablet 2 tablets by mouth one time daily.	1.5	1
Mental:  Alert and oriented x 3.  Normal language and thought.	NEUROLOGIC:  Alert and oriented, competent, with normal gait and demeanor.	4.5	0
I agree with the note of the resident with the following exceptions: or as stated in chart.	Reviewed with the patient the findings from the breast pathology and specifically, the difference between in situ and invasive carcinomas.	0.0	0
Discussed the risks, benefits, alternatives, and the necessity of other members of the healthcare team participating in the procedure with the patient (or legal representative and others present during the discussion.	I discussed the treatment plan, risks and benefits with the patient and directed the nurse to perform/treat with Cantharidin.	2.5	0
All questions were answered and consent given to proceed.	All questions were answered, patient understands and agrees with the plan.	4.5	0
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.	Identified Injury as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.	3.5	0
The patient agreed to participate in the KPD program.	The patient requires tools to help cope with daily emotional instability.	0.0	0
The patient stated understanding and desired to proceed.	The patient tolerated the procedure in stable condition.	1.5	0
The patient was offered the Location Patient Education brochure on The Disease of Addiction: Cravings.	The patient is using the following strategy for the telephone, which was demonstrated and verified in the office: automatic telecoil program.	0.5	0
Thank you for choosing the Name, M.D.. care team for your health care needs!	Thank you for choosing the Name, M.D.. care team for your health care needs!	4.0	0
Advised to contact us with questions or concerns.	Please do not hesitate to contact me with any further questions.	5.0	0
MUSCULOSKELETAL:  Strength 5/5 and range of motion normal in bilateral upper and lower extremities.	No difficulty with active range of motion of the upper and lower extremities.	4.0	0
Identified Injury as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, Teaching methods used included Verbal Instructions.	3.0	0
Thank you for choosing the Name, M.D.. care team for your health care needs!	Thank you for choosing the Name, M.D.. care team for your health care needs!	4.5	0
Discussed the risks, the goals, the alternatives, advance directives, and the necessity of other members of the health care team who would be participating in the procedures with the patient.	I discussed the risks, the goals, the alternatives, and the necessity of other members of the health care team who would be participating in the procedures with this patient.	4.9	0
Learning methods used: Class/Group, Demonstration, Discussion, Explanation, Examples, Handouts.	Learning methods used: Class/Group, Videotape/Film, Discussion, Explanation, Examples, Handouts.	4.85	0
Lymph: no cervical, pre or posterior auricular, axillary, or supraclavicular lymphadenopathy noted.	Lymph nodes: cervical, supraclavicular, and axillary nodes normal.	3.5	0
male who presents with complaints of skin rash.	male with no personal history of skin cancer.	1.0	0
Gradual onset of symptoms, There has been no change in the patient's symptoms over time, Symptoms are constant.	Sudden onset of symptoms, Date and time of onset was 1 hour ago, There has been no change in the patient's symptoms over time, are constant.	3.95	0
Clear lung sounds auscultated bilaterally without wheeze rhonchi rales.	Pulm: Clear to auscultation bilaterally, no wheezes, good aeration to the bases.	4.5	0
Prozac 20 mg capsule 3 capsules by mouth one time daily.	Aleve 220 mg tablet 1 tablet by mouth two times a day.	0.5	1
They were given a business card to contact me should they have further questions or concerns.	She verbalized an understanding of the above information, and will contact us as needed with any further questions or concerns.	4.0	0
Patient's age is 9 years of age to less than 18 years old: Administer Inactivated Influenza Virus Vaccine (Fluzone) 0.5 mL, intramuscular.	Patient is at least 12 months old and less than 13 years old and has not received MMR or Varicella vaccine.	2.25	0
Postoperatively, the patient was transferred for a brief stay in the post anesthesia care unit, and then to the general orthopedic care floor where the patient had an uncomplicated hospital course.	The patient tolerated the procedure and anesthesia well, was extubated, and then brought to the post-anesthesia care unit in stable condition.	3.4	0
Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Discharge instructions given to mother, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Discharge instructions given to mother.	3.75	0
Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	3.5	0
Your doctor did not find any pain over the bones in your back (even though you might have pain in the muscles of the back).	Your doctor did not find any pain over the bones in your neck (even though you might have pain in the neck muscles).	4.0	0
Please avoid submerging the surgical incision in standing bodies of water for a period of at least 6 weeks.	Please avoid submerging the surgical incision in water such as bath, pools, or hot tubs for a period of at least 6 weeks after surgery.	4.5	0
fluconazole [DIFLUCAN] 150 mg tablet 1 tablet by mouth as directed by prescriber.	lorazepam [ATIVAN] 0.5 mg tablet 1 tablet by mouth one time daily as needed.	3.0	1
If you have any concerns, or to make or verify appointments, Dr. S' Service may be contacted at (000) 000-0000 during business hours.	For questions or concerns regarding appointments or postoperative care, Dr. E's service may be contacted at 000-000-0000 during business hours.	3.5	0
The patient denies areas that bleed or cause pain.	He denies any other lesions that are growing, bleeding, or changing.	4.0	0
Discussed the risks, benefits, alternatives, and the necessity of other members of the healthcare team participating in the procedure.	Discussed risks, goals, alternatives, advance directives, and necessity of other members of the team participating in the procedure with spouse.	3.5	0
ofloxacin [OCUFLOX] 0.3 % drops 1 drop ophthalmic every 6 hours.	ofloxacin [FLOXIN] 0.3 % drops 10 drops otic two times a day.	3.0	1
Time Spent:I spent 5 minutes of a total visit of 5 minutes in counseling/ direct management/discussion/coordination of patient's care.	I personally spent over half of a total 45 minutes in counseling and coordination of care as documented above.	3.5	0
Multivitamins with Iron tablet 1 tablet by mouth one time daily.	prednisone 20 mg tablet 3 tablets by mouth one time daily.	1.0	1
No: uncontrollable or continuous rectal bleeding; currently feeling like you are going to collapse every time you stand (sit) or new confusion or inability to stay alert and awake	No: struggling to breathe even while inactive or resting; new confusion or inability to stay alert and awake or severe lethargy	3.0	0
Discussed with the patient the necessity of other members of the healthcare team, both male and female, participating in the procedure if needed.	Also discussed with the participant was an information sheet that he'll take home explaining the role of the Digital Rectal Exam and The Prostate Specific Antigen in the detection of Prostate Cancer.	0.0	0
No: difficulty breathing; noisy, wheezy or raspy breathing that does not clear with coughing; muffled voice or inability to open mouth fully or complete inability to swallow	No: blue or dusky lips, skin or nail beds; struggling to breathe, even while inactive or resting; abrupt onset of breathing problems; shortness of breath, even while inactive or noisy, wheezy, croupy or raspy breathing that does not clear with coughing	2.0	0
Patient Education: I found the patient to be ready to learn, no apparent learning barriers were identified; learning preferences include listening.	Ready to learn, no apparent learning barriers identified; learning preferences include listening.	4.85	0
sotalol [BETAPACE] 120 mg tablet 1 tablet by mouth two times a day.	mefloquine [LARIUM] 250 mg tablet 1 tablet by mouth every week.	2.5	1
No: joint swelling; pain of a type other than joint pain; a limp without known injury; discomfort in legs that improves with movement usually occurring at night; painful cramping in your hip, thigh or calf muscles after walking or climbing stairs; muscle cramps; lower leg swelling (without injury); varicose veins or 'spider veins'; ulcers or sores on the lower leg; red or hot area of the skin; pale, cold, or blue leg(s)or toes; nail problem; cracking, peeling, burning or itching between the toes or on soles of the feet or lump(s)	No: pain of a type other than joint pain; a limp without a known injury; discomfort in the legs that improves with movement, usually occurring at night; painful cramping in your hip, thigh or calf muscles after walking or climbing stairs; muscle cramps; lower leg swelling without a known injury; varicose veins or spider veins; ulcers or sores on the lower leg; red or hot area of the skin; pale, cold or blue leg or toes; nail problem; cracking, peeling, burning or itching between the toes or on the soles of the feet; lump or swollen gland under the skin or unable to remove a ring or other piece of jewelry	4.5	0
dexamethasone 4 mg tablet 1 tablet by mouth two times a day.	naproxen sodium 220 mg tablet 1 tablet by mouth two times a day as needed.	1.5	1
Lungs:  Clear to auscultation bilateral without wheezes, rales, rhonchi.	Lungs: Clear to auscultation bilaterally, equal chest rise, on room air.	4.5	0
Please see chart for current medications, allergies, review of systems, past medical/surgical history, family history, and social history.	The following portions of the patient's history were reviewed and updated as appropriate: allergies, current medications, medical history and problem list.	4.5	0
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated an understanding of discharge teaching.	Identified Illness as a learning need, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	3.0	0
Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated an understanding of discharge teaching.	Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	3.9	0
Zantac 150 mg tablet 1 tablet by mouth two times a day.	metoprolol succinate [TOPROL XL] 25 mg tablet sustained release 24 hour 1 tablet by mouth one time d Baily.	1.0	1
No: fever each day for more than three days; fever that has recurred after 24 hours without fever or temperature of 103 F (39.4 C) or more	No: fever that has recurred after 24 hours without fever or temperature of 103?F ( 39.4?C) or greater (in an adult)	3.7	0
Discussed the risks, goals, alternatives, and advanced directives and the necessity of other members of the healthcare team participating in the procedure with the patient (or legal representative and other present during the discussion).	Discussed the risks, benefits, and alternatives of the procedure and advance directives and the necessity of other members of the healthcare team participating in the procedure.	3.5	0
Negative for arthralgias and pain or stiffness in the joints.	Negative for fever and weight loss of more than 10 pounds.	0.0	0
Aleve 220 mg tablet 2 tablets by mouth two times a day as needed.	Serevent Diskus 50 mcg/dose Disk 1 puff by inhalation two times a day.	0.0	1
Recheck if not resolved in one week or recheck if breathing or swallowing problems or worsening symptoms occur.	Additional follow up:  advised to recheck with primary provider in one week or to recheck sooner if worse in any way, recheck if breathing problems, swallowing problems, or worsening symptoms occur, Medications and side effects discussed.	3.1	0
The patient's allergies and medication list were reviewed.	Lipid management: The patient's cholesterol panel is controlled on current medication regimen.	0.0	0
If you have questions about this information, talk with your health care provider.	If you have questions regarding this release of information, please contact my medical secretary at Phone Number	4.0	0
Cholecalciferol (Vitamin D3) [VITAMIN D3] 1,000 unit tablet 1 tablet by mouth one time daily.	Multivitamins-Iron Pediatric [FRUITY CHEWS] chewable tablet 1 TABLET by mouth one time daily.	2.0	1
Patient arrives, via hospital wheelchair, Gait steady, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.	Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.	3.0	0
Pleast let me know if you have any questions or concerns.	Let me know if there is anything else I can do for you!	4.5	0
The patient was awakened from anesthesia and taken to the PACU in stable condition.	The patient was then awakened, extubated, and transferred to the recovery room in stable condition.	4.5	0
The patient appeared pleased with the orthotic adjustment.	The patient has crutches and instructions were given to bring them with to the hospital.	2.0	0
Plan is to continue working towards work hardening goals of 50 lb occasional weight handling.	Plan is to continue working towards work conditioning goals of 70 lb occasional weight handling.	3.75	0
No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); any chest pain or discomfort; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	No: new confusion or inability to stay alert and awake; struggling to breathe, even while inactive or resting; feeling like you are going to pass out EVERY time you stand (or sit) up; any chest pain or discomfort; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	4.35	0
No: new confusion or inability to stay alert and awake; severe lethargy or floppiness; refusing to move the neck; current or recent seizure; high-pitched cry (like a cat's cry) OR a weak whimper or moaning cry that is not consolable; purple or red rash/blotches that stay when pressed by a glass (purpuric rash) or bulging or tense fontanel (soft spot on the head) when not crying	No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit); complete inability to swallow; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash) or pain, pressure or tightness in the chest, jaw or arm	3.0	0
Response to the advice given:  Patient/Caller indicates a verbal understanding of advice given.	The patient was able to verbalize understanding of all instructions provided during this session.	4.75	0
Thank you for choosing the Name M.D.. care team for your health care needs!	Thank you for choosing the Name, M.D.. care team for your health care needs!	4.5	0
Discussed risks, goals, and necessity of other members of the team participating in the procedure with patient.	I discussed the alternatives to the proposed surgical procedure with its goals, benefits, and limitations/risks.	3.5	0
Identified Illness as a learning need, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	3.4	0
Heart:  Regular S1, S2, no murmurs gallops or rubs.	No S3 or S4 or other heart sounds present, no murmurs.	4.5	0
F or 38 C) or suspected fever; new wheezing or chest tightness; runny or blocked nose, or discharge down the back of the throat; severe widespread muscle aches; extreme fatigue or exhaustion or headache	F or 38 C) or suspected fever; multiple 'cold' symptoms; headache; itchy eyes, nose, roof of mouth, or throat; bad breath or ear pain	2.5	0
Identified Injury as a learning need, Identified Follow-up care as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient demonstrated and verbalized an understanding of discharge teaching.	3.75	0
The following portions of the patient's history were reviewed and updated as appropriate: current medications, family history, social history, surgical history and problem list.	The following portions of the patient's history were reviewed and updated as appropriate:  allergies, current medications, family history, medical history, surgical history, social history, and problem list.	4.5	0
Dimension 3 Emotional, Behavioral or Cognitive Conditions and Complications: The patient received a Risk Score of 1. Interference with Addiction Recovery Emotional concerns related to negative consequences and effects of addiction; patient is able to view these as part of addiction and recovery.	Dimension 3 Emotional, Behavioral or Cognitive Conditions and Complications: The patient received a Risk Score of 2. He/She reports or demonstrates symptoms of depression	2.5	0
The patient was contacted with the above information.	The patient lives with their spouse, with their family.	0.0	0
"Research participant in IRB# 06-004868 ""Mechanisms of Eosinophil and Immune Cell Activation in Allergic Diseases."""	"Research participant in IRB# 1415-00, ""Anthrax Vaccine Adsorbed Human Reactogenicity and Immunogenicity Clinical Trial to Address Change in Route of Administration and Dose Reduction."	2.0	0
Cholecalciferol (Vitamin D3) [VITAMIN D3] 1,000 unit tablet 1 tablet by mouth one time daily.	Potassium Chloride [K-DUR] 10 mEq tablet sustained release 1 tablet by mouth one time daily.	2.0	1
Patient offers verbalizations that indicate emotional and cognitive understanding of problems related to alcohol and other drug use and describes needed behavior change.	He offers verbalizations that indicate emotional and cognitive understanding of problems related to drug use and describes needed behavior change.	3.0	0
No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand or sit up; purple or red rash/blotches that stay when pressed by a glass (purpuric rash) or new neck pain and difficulty bending the neck	No: new confusion or inability to stay alert and awake; change in heart rate or rhythm, or rapid or skipped heartbeats; struggling to breathe even while inactive or resting; currently feeling like you are going to collapse every time you stand or sit up; muscle weakness or poor coordination or numbness, tingling, weakness or paralysis	3.4	0
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Identified Follow-up care as a learning need, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Return Demonstration, Patient demonstrated and verbalized an understanding of discharge teaching.	3.9	0
Palpation: Inspection and palpation of the spine and extremities are unremarkable.	Palpation was also performed to note the location of the occipital artery.	1.5	0
The patient/caregiver was encouraged to report any questions, concerns, new or worsening symptoms.	The patient was encouraged to call back with questions, concerns, and new worsening symptoms.	4.75	0
Instructions: Take one tablet prior to anticipated sexual activity; maximum one tablet per day.	Instructions: Take two tablets by mouth in the morning and one tablet by mouth in the evening.	2.0	0
Albuterol [PROVENTIL] 0.083 % Neb solution 3 mL by inhalation as directed by prescriber as needed.	Testosterone [ANDROGEL PUMP] 1.25 g/Actuation Gel 2 apply transdermally as directed by prescriber.	1.0	1
No: fever each day for more than 72 hours; fever that has recurred after 24 hours without fever or temperature of 103?F ( 39.4?C) or greater (in an adult)	No: fever each day for more than three days; fever that has recurred after 24 hours without fever; temperature higher than 104 F or 40 C or recurrent, unexplained fevers over several weeks	3.25	0
The parent was instructed to notify the clinic if there is no improvement within 72 hours, that the patient is contagious until they have been on medication for 24 hours, of the importance of completing all of the medication.	At the end of the three week period of OAP,  a decision will be made by the OAP treatment team regarding the patient's readiness for the next phase of care.	0.0	0
The following portions of the patient's history were reviewed and updated as appropriate: family history and surgical history.	The following was reviewed today in clinic:  Past medical history, surgical history, social history,allergies, and current medications.	4.0	0
Fish Oil 500 mg capsule 1 capsule by mouth three times a day.	omeprazole [PRILOSEC] 40 mg capsule enteric coated 1 capsule by mouth every morning.	2.5	1
Thank you for choosing the Name, M.D.. care team for your health care needs!	Thank you for choosing the Name, M.D.. care team for your health care needs!	4.0	0
Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Injury as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	3.25	0
The appropriate wrap was applied to the right knee.	The blower unit is set to the proper pressure for you.	0.0	0
Patient Education: Ready to learn, no apparent learning barriers were identified; learning preferences include listening.	Patient Educational Needs:  Patient assessed:  Ready to learn, no apparent learning barriers.	3.75	0
The patient understands the information and questions answered; the patient wishes to proceed with the biopsy.	The procedure, alternatives, risks, and postoperative protocol were discussed in detail with the patient.	2.75	0
No: new confusion or inability to stay alert and awake; feeling like you are going to pass out EVERY time you stand (or sit) up; inability to pass urine or passing very little or sudden loss of bladder control	No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting or currently feeling like you are going to collapse every time you stand (sit)	3.0	0
metformin [GLUCOPHAGE XR] 500 mg tablet sustained release 24 hour 1 tablet by mouth one time daily.	Aleve 220 mg tablet 1-2 tablets by mouth two times a day as needed.	1.0	1
Family ready to learn; no apparent learning barriers were identified; learning preferences include listening.	Ready to learn, no apparent learning barriers were identified; learning preferences include seeing and doing.	3.4	0
The greater the number the greater the disability.	The key elements of the encounter have been reviewed by me.	0.0	0
Ready to learn, no apparent learning barriers were identified in the family/caregiver; learning preferences include listening.	No apparent learning barrier identified, ready to learn, learning preferences include listening and seeing.	3.5	0
History obtained from patient, Patient cooperative, alert, Oriented to person, place and time.	History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.	3.5	0
Patient Education: Cognitive and/or language difficulties or the patient's age prevented the patient from understanding the diagnosis and/or treatment plan.	Explained diagnosis and treatment plan; patient/care giver expressed understanding of the content.	2.25	0
Albuterol 90 mcg/Actuation HFA Aerosol 2 puffs by inhalation as directed by prescriber as needed.	Albuterol [PROVENTIL/VENTOLIN] 90 mcg/Act HFA Aerosol 2 puffs by inhalation as directed by prescriber.	4.15	1
duloxetine [CYMBALTA] 30 mg capsule enteric coated 1 capsule by mouth one time daily.	Allegra 180 mg tablet 1 tablet by mouth one time daily.	1.0	1
% drops 1 drop ophthalmic as directed as needed.	Maxalt 10 mg tablet 1 tablet by mouth as directed by prescriber as needed.	3.0	1
