Explained diagnosis and treatment plan; patient/family expressed understanding of the content.	I explained the diagnosis and treatment plan; the caregiver expressed understanding of the content.	3.9	0
They are dystrophic without irritation or break in the skin.	There is no evidence of irritation or break in the skin.	4.5	0
"Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, anxious, Patient cooperative, alert, Oriented to person, place and time."	"Patient arrives ambulatory, accompanied by parent, History obtained from parent, Patient alert, happy, smiling and playful, interactive and playful, Skin warm."	3.75	0
Explained diagnosis and treatment plan; patient/guardian of patient expressed understanding of the content.	Explained diagnosis and treatment plan; patient/child/caretaker expressed understanding of the content.	4.25	0
"Discussed advance directives and the necessity of other members of the healthcare team, both male and female, participating in the procedure."	"Risks, benefits, alternatives of procedure and necessity of other healthcare team members involved in procedure were discussed."	3.5	0
"Disp : 150 ml - Suspension, Sig : Give 5 ml by mouth 3 times a day for 10 days, Refill : None."	"Disp : 15 Grams - Cream, Sig : Apply to affected areas twice a day for 5 days, Refill : None."	1.5	1
"History obtained from patient, Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time."	"Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time."	4.25	0
No: new confusion or inability to stay alert and awake; purple or red rash/blotches that stay when pressed by a glass (purpuric rash) or sensitivity to light	No: new confusion or inability to stay alert and awake; currently feeling like he is going to collapse every time he stands (sits); complete inability to swallow; newly painful neck with difficulty bending the neck or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	3	0
"BREAST: no discharge, pain, redness, swelling, or other problems noted."	"ENDOCRINE: no heat or cold intolerance, tremor, cold, tired, changes in skin or hair, or other problems noted."	0.5	0
polyethylene glycol 3350 [MIRALAX] 17 gram/dose Powder 17 grams by mouth one time daily.	prednisone 1 mg tablet 2 tablets by mouth one time daily.	1.5	1
"The following portions of the patient's history were reviewed and updated as appropriate: allergies, current medications, family history, medical history, social history and problem list."	"The following portions of the patient's history were reviewed and updated as appropriate: family history, medical history, social history, surgical history and problem list."	4.5	0
female who presents for evaluation and had concerns including Follow-up.	male who presents for evaluation of ADHD (follow up).	3	0
"Spiriva with HandiHaler 18 mcg Capsule, w/Inhalation Device 1 CAPSULE by inhalation one time daily r"	"Spiriva with HandiHaler 18 mcg Capsule, w/Inhalation Device 1 capsule by inhalation as directed by prescriber re..."	4.4	1
Advil 200 mg tablet 1 tablet by mouth every 4 hours as needed.	pravastatin [PRAVACHOL] 20 mg tablet 1 tablet by mouth one time daily.	1	1
male who presents today for evaluation of acne.	female who presents for evaluation of Annual Exam.	0.5	0
"A soft dressing was applied, and the foot was placed in a Darco wedge shoe."	The ordering provider was notified of the results and the patient was allowed to leave	0	0
The patient has no contraindications to the vaccine as documented in the CDC Vaccine Information Statement.	The patient was able to correctly answer the sample problems in the Insulin to Carbohydrate Counting workbook.	0	0
"No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit); complete inability to swallow; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash) or pain, pressure or tightness in the chest, jaw or arm"	"No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand or sit up; complete inability to swallow; new neck pain and difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpuric rash); pain, pressure or tightness in the chest, arm or shoulder, jaw, or neck; large amounts of pink or white frothy sputum or muffled voice or inability to open mouth fully"	3.25	0
"Disp : 100 - TAB, Directions : ONE DAILY, Refill : 3 Time(s), Expire Rx on : 1 YR, Route : ORAL"	"Disp : 90 - TAB, Directions : ONE daily, Refill : 3 Time(s), Expire Rx on : 1 YR, Route : PO"	3.75	1
"She denies any signs or symptoms of bruising, bleeding complications, or thromboembolic events."	"She denies any shortness of breath, dizziness, chest pain, fainting, or loss of consciousness with exercise."	1.75	0
"The general care of a sprain includes the use of a medication to reduce pain, the use of a splint to reduce movement and Resting, Icing, Compressing and Elevating the injured area."	The care of a sprain includes the use of pain medicine along with the use of a splint to reduce movement.	3.25	0
"After explanation of the test and answering the patient's questions, the patient verbalized an understanding."	The risks and benefits of clomiphene citrate were discussed versus the alternatives available to the patient and the patient verbalized understanding and wishes to proceed.	2.75	0
"No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); any chest pain or discomfort; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpural rash)"	"No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; currently feeling like she is going to collapse every time she stands or sits up; vomit that looks like ground coffee; vomiting blood; bile-stained vomiting; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools or purple or red rash/blotches that stay when pressed by a glass (purpural rash)"	3.25	0
"Patient arrives, via hospital wheelchair, Gait steady, History obtained from patient, Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time."	"Patient arrives, via Emergency Medical Services, Unsteady gait, Lift to cart, History obtained from patient, and Emergency Medical Services, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time."	3	0
"Patient discharged to home, carried, family driving, accompanied by parent, Discharge instructions given to mother, Discharge instructions given to father, Above person(s) verbalized understanding of discharge instructions and follow-up care."	"Patient discharged to home, ambulating without assistance, driving self, unaccompanied, Discharge instructions given to patient, Simple or moderate discharge teaching performed, by Tony RN."	3	0
"Patient requires extensive assistance in the following activities:  toileting, transfer to/from bed/chair, mobility."	"Patient requires limited assistance in the following activities: bathing, dressing, toileting."	2.75	0
"No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; complete inability to swallow; sudden onset of cough, choking or gagging due to inhaling something into your airway; pain, pressure or tightness in the chest, arm or shoulder, jaw, or neck; large amounts of pink or white frothy sputum or noisy, wheezy or raspy breathing that does not clear with coughing"	"No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden onset of cough, choking or gagging as the first indication of a problem; pain, pressure or tightness in the chest, jaw or arm; large amounts of pink or white frothy sputum or noisy, wheezy or raspy breathing that does not clear with coughing"	3.4	0
"Respiratory assessment findings include respiratory effort easy, Respirations regular, Conversing normally, no signs of distress, Breath sounds clear."	"Respiratory assessment findings include respiratory effort, tachypneic, Respirations regular, Conversing normally, no signs of distress."	3.7	0
"Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions."	"Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified.,"	3.95	0
"No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; currently feeling like you are going to collapse every time you stand or sit up; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpuric rash)"	No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit); complete inability to swallow; newly stiff or painful neck or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	2.5	0
"No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); any chest pain or discomfort; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools or purple or red rash/blotches that stay when pressed by a glass (purpural rash)"	"No: new confusion or inability to stay alert and awake; any chest pain or discomfort; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit) or muscle weakness or poor coordination"	3	0
"Side effects, risks and benefits of immunizations, nutritional guidance information discussed and/or given."	"Risks and benefits of the procedure including local bleeding, trauma, and fainting were discussed with the patient."	1.5	0
The Traumatic Brain Injury physician discussed with the patient verbal and written information on TBI.	"I expanded information in those documents with the patient, and pertinent additional details appear in the note below."	1	0
The patient or a care giver verbalizes an understanding of all information and directions discussed today.	The patient and parent demonstrated understanding of the instructions given and was instructed to call and/or be seen if further questions or concerns.	4	0
"Thank you for choosing the Name, M.D.. care team for your health care needs!"	"Thank you for choosing the Name, APRN, C.N.P., M.S.N.. care team for your health care needs!"	4	0
"Consultation:  consultant not available, patient did not wish to wait, patient scheduled for consultation at next visit."	"Consultation:  7:00 AM Hygiene appointment today - no consultant available, patient scheduled for consultation at next visit."	4	0
"Patient discharged to home, ambulating without assistance, driving self, unaccompanied, Above person(s) verbalized understanding of discharge instructions and follow-up care."	"Patient discharged to home, ambulating without assistance, family driving, accompanied by other family member, Discharge instructions given to patient, Simple or moderate discharge teaching performed, Above person(s) verbalized understanding of discharge instructions and follow-up care."	3	0
I explained the diagnosis and treatment plan for the patient who expressed understanding of the content.	"The above was discussed with the patient and her husband, and they voiced understanding of the content and plan."	4.15	0
The patient expresses understanding and agreement with this plan.	"I have reviewed the history, examined the patient, discussed the management, and agree with the impression and plan as documented by Dr. Name"	2.5	0
Instructions: Apply one patch every twenty four hours; leave on for up to twelve hours within a twenty four hour period.	Instructions: Apply 1 patch every 24 hours; leave on for up to 12 hours within a 24 hour period; to feet for neuropathy.	3.7	0
Use information was down loaded from the patient's PAP device and reviewed with the patient.	"I discussed the indications, contraindications and side effects of doxycycline with the patient."	0.5	0
Patient repeats back dosing instructions and has no further questions at this time.	The patient does not wish to enroll at this time.	0	0
"No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; newly painful neck with difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); currently feeling like you are going to collapse every time you stand (sit); muffled voice or inability to open mouth fully or complete inability to swallow"	"No: new confusion or inability to stay alert and awake; noisy, wheezy, croupy or raspy breathing that does not clear with coughing; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); feeling like he is going to pass out EVERY time he stands (or sits) up or muffled voice or inability to open mouth fully"	3.25	0
"Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears comfortable, Patient cooperative, Oriented to person, place and time, Skin warm, dry, normal in color, Mucous membranes pink."	"Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, generally ill, uncomfortable, Patient cooperative, alert, Oriented to person, place and time."	2.9	0
male who presents for evaluation of Sore Throat.	male who is here for pretravel consultation for international travel.	0.5	0
"Amount given: started, IV SITE #1, IV SITE #1 IV fluids established, IV SITE #1 1st bag hung, amount 1 Liter."	"IV SITE #1, IV SITE #1 IV fluids established, IV SITE #1 1st bag hung, IV SITE #1 bolus of 1000 ml established, IV SITE #1 Rate of bolus, wide open."	3.5	0
Calcium + Vitamin D tablet 1 tablet by mouth one time daily.	"cholecalciferol (vitamin D3) [VITAMIN D3] 50,000 unit capsule 1 capsule by mouth every week."	1.5	1
"After discussion of the risks, benefits, and alternatives to treatment with cryotherapy, informed consent was obtained."	Therapeutic interventions:  therapist led discussion about risks versus benefits of complementary and alternative therapies and how to be a good consumer in their own health care.	2.75	0
The patient understands and agrees to the above care plan.	The coverage and limitations of each depend on the insurance company.	0.5	0
Albuterol [PROVENTIL/VENTOLIN] 90 mcg/Act HFA Aerosol 2 puffs by inhalation every 6 hours as needed.	Fluticasone Propionate [FLOVENT HFA] 110 mcg/Act Aerosol 2 puffs by inhalation two times a day as needed.	3	1
venlafaxine [EFFEXOR XR] 75 mg capsule sustained release 24 hour 1 tablet by mouth one time daily.	montelukast [SINGULAIR] 5 mg chewable tablet 1 tablet by mouth one time daily.	1	1
"No: struggling to breathe even while inactive or resting; shortness of breath; sudden onset of cough, choking or gagging due to inhaling something into his airway or noisy, wheezy, croupy or raspy breathing that does not clear with coughing"	"No: struggling to breathe even while inactive or resting; shortness of breath or sudden onset of cough, choking or gagging due to inhaling something into her airway"	3	0
"No: currently feeling like you are going to collapse every time you stand or sit up; new confusion or inability to stay alert and awake; uncontrollable or continuous rectal bleeding or black, sticky, tar-like stools"	No: new confusion or inability to stay alert and awake or currently feeling like she is going to collapse every time she stands or sits up	2.75	0
"Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Verbal Instructions."	"Identified Illness as a learning need, Teaching methods used included Printed Patient Instructions, Verbal Instructions."	3.25	0
"Based on the patient's itinerary and medical history, the following was advised and written information was provided: general insect bite precautions and insect repellent use discussed, and permethrin use."	"Based on the patient's reported itinerary and medical history, the following is advised and written information per ""Stay Healthy While Traveling"" provided and reviewed regarding food and water precautions and travelers diarrhea self management."	3.75	0
"On exam, the patient appears in no acute distress."	male who appears age-appropriate and in no distress.	4	0
The contents of the handout were discussed with the patient and all questions were answered.	The subcutaneous tissues and fascia were divided in line with the skin incision.	0	0
"Patient discharged to home, carried, family driving, accompanied by parent, Discharge instructions given to mother, Above person(s) verbalized understanding of discharge instructions and follow-up care."	"Patient discharged to home, ambulating without assistance, accompanied by husband/wife/partner, Above person(s) verbalized understanding of discharge instructions and follow-up care."	3.9	0
"Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Illness as a learning need, Identified Follow-up care as a learning need, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions."	3.25	0
"No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); any chest pain or discomfort; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpural rash)"	No: new confusion or inability to stay alert and awake; refusing to move the neck; floppiness or fainting or purple or red rash/blotches that stay when pressed by a glass (purpuric rash)	3	0
"Discussed the risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure."	"Discussed the risks, benefits, alternatives, advanced directives, and the necessity of other members of the healthcare team participating in the procedure."	4.4	0
acetaminophen [TYLENOL] 500 mg tablet 2 tablets by mouth every 8 hours as needed.	"Vitamin D-3 2,000 unit tablet 1 tablet by mouth one time daily."	3	1
"Complex assessment performed, Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time."	"Patient arrives, via stretcher, History obtained from patient, Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time."	2.5	0
Premarin 0.625 mg/gram cream vaginally as directed by prescriber as needed.	triamcinolone acetonide 0.1 % cream topically two times a day as needed.	1	1
"Allergies, Medications, Past Medical and Surgical History:     Allergies reviewed and updated as necessary."	"The following portions of the patient's history were reviewed and updated as appropriate: current medications, medical history and problem list."	3.5	0
Senna-Docusate Sodium [SENOKOT S] 8.6-50 mg tablet 2 tablets by mouth two times a day as needed.	citalopram [CELEXA] 10 mg tablet 1 tablet by mouth one time daily.	1	1
Contrave 8-90 mg tablet sustained release by mouth as directed by prescriber.	azithromycin [ZITHROMAX] 500 mg tablet 2 tablets by mouth one time.	1	1
cetirizine [ZYRTEC] 5 mg tablet 1 tablet by mouth one time daily.	Tylenol 325 mg tablet 1 tablet by mouth as needed.	1	1
Patient is here for the following immunization(s):  Inactivated Influenza Virus Vaccination; Tetanus and Diphtheria and Acellular Pertussis (Tdap) Vaccine	Patient is here for the following immunization:  Tetanus and Diphtheria and Acellular Pertussis (Tdap) Vaccine	3.25	1
"No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; new neck pain and difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); currently feeling like you are going to collapse every time you stand or sit up; muffled voice or inability to open mouth fully or complete inability to swallow"	"No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); currently feeling like she is going to collapse every time she stands (sits); muffled voice or inability to open mouth fully or complete inability to swallow"	5	0
Constitutional:  Positive for fatigue and loss of appetite.	Genitourinary:  Positive for pain with urination and frequent urination.	0.5	0
Colace 100 mg capsule 1 capsule by mouth one time daily.	famotidine [PEPCID] 20 mg tablet 1 tablet by mouth every bedtime.	2.5	1
The patient/caregiver is able to name their medical conditions and associated symptoms for the condition they were hospitalized for and have a clear understanding of these.	The patient is able to name her medical conditions and associated symptoms for the condition she was hospitalized for and have a clear understanding of these.	4.75	0
No: currently inconsolable crying; vomiting; diarrhea; not eating normally; fever of more than 100.4	No: currently inconsolable; vomiting; diarrhea; not eating normally; poor weight gain or jaundice	3.5	0
ibuprofen tablet 2 tablets by mouth as needed.	prednisone 20 mg tablet 2 tablets by mouth one time daily.	1	1
Albuterol Aerosol 90 mcg/Actuation 2 puffs by inhalation as directed by prescriber as needed.	Lorazepam [ATIVAN] one-half mg tablet 1-2 tablets by mouth as directed by prescriber as needed.	1.5	1
"The femoral component lug holes were drilled, and rotation of the tibial component was marked with the cautery."	The patient and family was advised that the content of this interview will be shared with the health care team.	0	0
Relayed these directions to the patient by telephone who reports an adequate understanding of the plan and denies noting any signs of bleeding or recurrent stroke-like symptoms.	Relayed these directions to the patient's husband by telephone who reports an adequate understanding of the plan and denies noting any signs of bleeding or recurrent stroke-like symptoms for the patient.	3.5	0
"No: joint pain; joint swelling; a limp without a known injury; discomfort in the legs that improves with movement, usually occurring at night; painful cramping in your hip, thigh or calf muscles after walking or climbing stairs; muscle cramps; lower leg swelling without a known injury; varicose veins or spider veins; ulcers or sores on the lower leg; red or hot area of the skin; pale, cold or blue leg or toes; nail problem; cracking, peeling, burning or itching between the toes or on the soles of the feet; lump or swollen gland under the skin or unable to remove a ring or other piece of jewelry"	"No: joint pain; joint swelling; pain of a type other than joint pain; a limp without a known injury; discomfort in the legs that improves with movement, usually occurring at night; painful cramping in your hip, thigh or calf muscles after walking or climbing stairs; muscle cramps; varicose veins or spider veins; ulcers or sores on the lower leg; red or hot area of the skin; pale, cold or blue leg or toes; nail problem; cracking, peeling, burning or itching between the toes or on the soles of the feet; lump or swollen gland under the skin or unable to remove a ring or other piece of jewelry"	3.25	0
No: severe abdominal pain or currently feeling like you are going to collapse every time you stand or sit up	No: uncontrollable or continuous rectal bleeding; feeling like you are going to pass out EVERY time you stand (or sit) up or new confusion or inability to stay alert and awake	2.9	0
Calcium 600 + D tablet 2 tablets by mouth one time daily.	diltiazem [CARDIZEM CD] 360 mg capsule sustained release 24 hour 1 capsule by mouth one time daily.	1	1
"There is no rebound, no guarding and negative Murphy's sign."	"Right ankle: He exhibits no ecchymosis, no deformity and no laceration."	0.5	0
"Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning."	2.9	0
Spent 45 minutes with the patient and greater than 50% of this time was spent counseling the patient regarding diagnosis and available treatment options.	"Spent 30 minutes with the patient, all of it counseling the patient regarding diagnosis and available treatment options."	4.35	0
"Discussed risks, goals, alternatives, and the necessity of other members of the surgical team participating in the procedure with the patient and others present."	"Discussed risks and benefits of an unsedated bone marrow, the potential need for repeating the procedure and the necessity of other members of the healthcare team participating in the procedure with the patient."	3.25	0
"Identified Injury as a learning need, Identified Follow-up care as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Injury as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, Content of teaching was limited to address Barriers to Learning, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated and verbalized an understanding of discharge teaching."	3.25	0
"Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Follow-up care as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching."	4.25	0
"Procedural pause conducted prior to each stage of procedure to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, special equipment or special requirements."	"Procedure pause conducted to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, correct patient position, and availability of implants, special equipment or special requirements."	3.25	0
I have provided the rationale for my recommendations and the plan of management.	"I reviewed the resident's note, and I agree with the findings and plan of care as documented."	3.5	0
Patient was instructed to return sooner than the given appointment time if problems should arise.	"Patient was instructed to inform nursing staff of changes in medical status or mood, patient verbalized understanding."	1.75	0
"Patient discharged to home, ambulating without assistance, family driving, accompanied by other family member, Discharge instructions given to patient."	"Patient discharged to home, ambulating without assistance, family driving, accompanied by other family member, Discharge instructions given to patient, Simple or moderate discharge teaching performed, by T. RN."	3.75	0
"Numbness or weakness of face or part of face not present, numbness or weakness of arm not present, numbness or weakness of leg not present and sudden visual changes not present"	"Numbness or weakness of face or part of face not present, numbness or weakness of arm not present, numbness or weakness of leg present on both sides at the same time and sudden visual changes not present"	4	0
"Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears comfortable, Patient cooperative, alert."	"Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, anxious, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time."	3.4	0
"Negative gastrointestinal review of systems, Historian denies abdominal pain, diarrhea, nausea, vomiting."	"Negative cardiovascular review of systems, Historian denies exercise intolerance, feeding fatigue."	2.5	0
"Fish Oil [OMEGA-3] 1,000 mg capsule 1 capsule by mouth one time daily."	Celexa 20 mg tablet 2 tablets by mouth one time daily.	1.5	1
Mental:  Alert and oriented x 3.  Normal language and thought.	"NEUROLOGIC:  Alert and oriented, competent, with normal gait and demeanor."	4.5	0
I agree with the note of the resident with the following exceptions: or as stated in chart.	"Reviewed with the patient the findings from the breast pathology and specifically, the difference between in situ and invasive carcinomas."	0	0
"Discussed the risks, benefits, alternatives, and the necessity of other members of the healthcare team participating in the procedure with the patient (or legal representative and others present during the discussion."	"I discussed the treatment plan, risks and benefits with the patient and directed the nurse to perform/treat with Cantharidin."	2.5	0
All questions were answered and consent given to proceed.	"All questions were answered, patient understands and agrees with the plan."	4.5	0
"Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Injury as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions."	3.5	0
The patient agreed to participate in the KPD program.	The patient requires tools to help cope with daily emotional instability.	0	0
The patient stated understanding and desired to proceed.	The patient tolerated the procedure in stable condition.	1.5	0
The patient was offered the Location Patient Education brochure on The Disease of Addiction: Cravings.	"The patient is using the following strategy for the telephone, which was demonstrated and verified in the office: automatic telecoil program."	0.5	0
"Thank you for choosing the Name, M.D.. care team for your health care needs!"	"Thank you for choosing the Name, M.D.. care team for your health care needs!"	4	0
Advised to contact us with questions or concerns.	Please do not hesitate to contact me with any further questions.	5	0
MUSCULOSKELETAL:  Strength 5/5 and range of motion normal in bilateral upper and lower extremities.	No difficulty with active range of motion of the upper and lower extremities.	4	0
"Identified Injury as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, Teaching methods used included Verbal Instructions."	3	0
"Thank you for choosing the Name, M.D.. care team for your health care needs!"	"Thank you for choosing the Name, M.D.. care team for your health care needs!"	4.5	0
"Discussed the risks, the goals, the alternatives, advance directives, and the necessity of other members of the health care team who would be participating in the procedures with the patient."	"I discussed the risks, the goals, the alternatives, and the necessity of other members of the health care team who would be participating in the procedures with this patient."	4.9	0
"Learning methods used: Class/Group, Demonstration, Discussion, Explanation, Examples, Handouts."	"Learning methods used: Class/Group, Videotape/Film, Discussion, Explanation, Examples, Handouts."	4.85	0
"Lymph: no cervical, pre or posterior auricular, axillary, or supraclavicular lymphadenopathy noted."	"Lymph nodes: cervical, supraclavicular, and axillary nodes normal."	3.5	0
male who presents with complaints of skin rash.	male with no personal history of skin cancer.	1	0
"Gradual onset of symptoms, There has been no change in the patient's symptoms over time, Symptoms are constant."	"Sudden onset of symptoms, Date and time of onset was 1 hour ago, There has been no change in the patient's symptoms over time, are constant."	3.95	0
Clear lung sounds auscultated bilaterally without wheeze rhonchi rales.	"Pulm: Clear to auscultation bilaterally, no wheezes, good aeration to the bases."	4.5	0
Prozac 20 mg capsule 3 capsules by mouth one time daily.	Aleve 220 mg tablet 1 tablet by mouth two times a day.	0.5	1
They were given a business card to contact me should they have further questions or concerns.	"She verbalized an understanding of the above information, and will contact us as needed with any further questions or concerns."	4	0
"Patient's age is 9 years of age to less than 18 years old: Administer Inactivated Influenza Virus Vaccine (Fluzone) 0.5 mL, intramuscular."	Patient is at least 12 months old and less than 13 years old and has not received MMR or Varicella vaccine.	2.25	0
"Postoperatively, the patient was transferred for a brief stay in the post anesthesia care unit, and then to the general orthopedic care floor where the patient had an uncomplicated hospital course."	"The patient tolerated the procedure and anesthesia well, was extubated, and then brought to the post-anesthesia care unit in stable condition."	3.4	0
"Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Discharge instructions given to mother, Above person(s) verbalized understanding of discharge instructions and follow-up care."	"Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Discharge instructions given to mother."	3.75	0
"Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions."	3.5	0
Your doctor did not find any pain over the bones in your back (even though you might have pain in the muscles of the back).	Your doctor did not find any pain over the bones in your neck (even though you might have pain in the neck muscles).	4	0
Please avoid submerging the surgical incision in standing bodies of water for a period of at least 6 weeks.	"Please avoid submerging the surgical incision in water such as bath, pools, or hot tubs for a period of at least 6 weeks after surgery."	4.5	0
fluconazole [DIFLUCAN] 150 mg tablet 1 tablet by mouth as directed by prescriber.	lorazepam [ATIVAN] 0.5 mg tablet 1 tablet by mouth one time daily as needed.	3	1
"If you have any concerns, or to make or verify appointments, Dr. S' Service may be contacted at (000) 000-0000 during business hours."	"For questions or concerns regarding appointments or postoperative care, Dr. E's service may be contacted at 000-000-0000 during business hours."	3.5	0
The patient denies areas that bleed or cause pain.	"He denies any other lesions that are growing, bleeding, or changing."	4	0
"Discussed the risks, benefits, alternatives, and the necessity of other members of the healthcare team participating in the procedure."	"Discussed risks, goals, alternatives, advance directives, and necessity of other members of the team participating in the procedure with spouse."	3.5	0
ofloxacin [OCUFLOX] 0.3 % drops 1 drop ophthalmic every 6 hours.	ofloxacin [FLOXIN] 0.3 % drops 10 drops otic two times a day.	3	1
Time Spent:I spent 5 minutes of a total visit of 5 minutes in counseling/ direct management/discussion/coordination of patient's care.	I personally spent over half of a total 45 minutes in counseling and coordination of care as documented above.	3.5	0
Multivitamins with Iron tablet 1 tablet by mouth one time daily.	prednisone 20 mg tablet 3 tablets by mouth one time daily.	1	1
No: uncontrollable or continuous rectal bleeding; currently feeling like you are going to collapse every time you stand (sit) or new confusion or inability to stay alert and awake	No: struggling to breathe even while inactive or resting; new confusion or inability to stay alert and awake or severe lethargy	3	0
"Discussed with the patient the necessity of other members of the healthcare team, both male and female, participating in the procedure if needed."	Also discussed with the participant was an information sheet that he'll take home explaining the role of the Digital Rectal Exam and The Prostate Specific Antigen in the detection of Prostate Cancer.	0	0
