0	The Lieberman eyelid speculum was placed to retract the eyelids.
0	 No: new confusion or inability to stay alert and awake; inability to speak or make normal sounds; currently struggling to breathe, even while inactive or resting; sudden swelling of the lips, tongue, or mouth or currently feeling like she is going to collapse every time she stands (sits)
0	 Patient arrives, via Emergency Medical Services, Unsteady gait, Assistance to cart, History obtained from, Emergency Medical Services, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.
0	When visiting a restaurant, the patient typically does add salt to the meal.
0	Heart:  Regular S1, S2, no murmurs gallops or rubs.
0	 Medication(s) were reviewed by discussing verbally with patient, reviewed by checking medication bottles brought in by patient.
0	Patient will demonstrate and/or verbalize understanding of home exercise program in 4-6 sessions.
0	 Thereafter, using ultrasound guidance, a 2-inch 25-gauge needle was advanced into the right subacromial/subdeltoid bursa.
0	I performed the key aspects of the physical examination and personally counseled the patient and assured that her questions were answered.
0	 Identified Injury as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient demonstrated an understanding of discharge teaching.
0	 The above was discussed with the patient and she voiced understanding of the content and plan.
0	The following portions of the patient's history were reviewed and updated as appropriate: allergies, current medications, family history, medical history and social history.
0	The patient will continue in Structured Therapy Group as an adjunct to treatment in Outpatient Addiction Program.
1	amlodipine [NORVASC] 5 mg tablet 2 tablets by mouth one time daily.
0	 Identified Illness as a learning need, Identified Follow-up care as a learning need, Identified Medications as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.
0	 No: diabetes; kidney disease; documented kidney infection within last 3 months; four or more documented urinary tract infections within last 12 months or taken antibiotics within the last 4 weeks for urinary tract infection.
0	 In the past year the patient has the following number of visits: none in the hospital  none in the er and  one as an outpatient.
0	 I discussed with the patient the potential risks, goals, alternatives and complications as detailed in my prior notes.
0	I have reviewed the Resident's documented findings and plan of care.
0	 No: blood in the urine; new daytime wetting; new bedwetting; changes in urine color or foamy urine
0	The patient is awake, alert, and oriented times three.
0	 Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.
1	prednisone 1 mg tablet 4 tablets by mouth one time daily.
0	 Negative cardiovascular review of systems, Historian denies chest pain, diaphoresis, syncope, palpitations.
0	Patient expressed comprehension, agreed to participate in the study, and both patient and title signed the consent form.
0	 Patient discharged to home, ambulating without assistance, driving self, unaccompanied, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care.
1	calcium carbonate [CALTRATE 600] 600 mg (1,500 mg) tablet 1 tablet by mouth two times a day.
0	 INFORMED CONSENT:   Discussed the risks, benefits, alternatives, and the necessity of other members of the healthcare team, both male and female, participating in the procedure.
0	No: new confusion or inability to stay alert and awake; purple or red rash/blotches that stay when pressed by a glass (purpuric rash) or sensitivity to light
1	Zetia 10 mg tablet 1 tablet by mouth one time daily.
1	 To maintain line patency, 10 mL of 0.9% preservative free NaCl is administered to the patient after placement and each blood draw
0	 Patient arrives, via hospital wheelchair, Gait steady, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.
0	 Patient is independent in the following activities: eating, bathing, dressing, grooming/hygiene, toileting, transfer to/from bed/chair, mobility.
0	 The patient was offered the pamphlet Acceptance: The Way to Serenity and Peace of Mind .
0	 No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting; any chest pain or discomfort; change in heart rate or rhythm or palpitations; profuse sweating; new weakness, numbness, or tingling on one half of the body (arm AND leg) or currently feeling like you are going to collapse every time you stand (sit)
0	 The diagnosis and treatment plans were explained and the patient expressed understanding of the content.
0	 No: new confusion or inability to stay alert and awake; newly painful neck with difficulty bending the neck; sudden onset, like a 'clap of thunder'; severe pain in one eye only; new blurred, dim or double vision; new weakness, numbness, or tingling on one half of the body (arm AND leg) ; new difficulty speaking or slurred speech; purple or red rash/blotches that stay when pressed by a glass (purpural rash); any chest pain or discomfort or new shortness of breath
0	 Feeling like you must urinate urgently, urinating more often than normal and cloudy or foul-smelling urine
0	 Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care.
0	 Ready to learn, no apparent learning barriers were identified; learning preferences included listening.
0	 Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.
0	Genitourinary:  Positive for pain with urination and frequent urination.
0	 Patient arrives, via hospital wheelchair, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.
0	 No: fever present (greater than or equal to 100.4 F or 38 C) or suspected fever; very itchy eyes, nose, roof of mouth, or throat; hoarseness or lost voice; bad breath or ear pain
0	 Ready to learn, no apparent learning barriers were identified in the family/caregiver; learning preferences include listening.
0	Gastrointestinal: Negative for abdominal pain, blood in stool, constipation, diarrhea, hematemesis, nausea and vomiting.
1	Triamcinolone Acetonide [KENALOG] 0.1 % cream 1 apply topically as directed by prescriber as needed.
1	calcium carb-vit D [OSCAL-D] 1250-200 mg-unit tablet 1 tablet by mouth two times a day.
0	Total visit time greater than 70 minutes, with over 50% spent counseling with the patient and coordination of care activities described above.
1	duloxetine [CYMBALTA] 30 mg capsule enteric coated 1 capsule by mouth two times a day.
0	 IV SITE #1 into right antecubital, IV SITE #1 IV fluids established, IV SITE #1 1st bag hung, amount 1 Liter, IV SITE #1 bolus of 1000 ml established, via primary tubing.
0	 Patient arrives, carried, History obtained from, parent, Patient appears comfortable, Patient alert, Skin warm, dry, normal in color, Mucous membranes pink.
0	 The remainder of the complete comprehensive multisystem review of systems is negative except as above.
0	 Discussed risks, goals, and necessity of other members of the team participating in the procedure with patient.
0	 F or 38 C) or suspected fever; multiple 'cold' symptoms; headache; itchy eyes, nose, roof of mouth, or throat; bad breath or ear pain
0	 Patient discharged to home, ambulating without assistance, driving self, unaccompanied, Above person(s) verbalized understanding of discharge instructions and follow-up care.
0	 The patient has had a chance to have their questions about this procedure answered and wishes to proceed., Procedural pause conducted to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, correct patient position, and availability of implants, special equipment or special requirements
0	 Reviewed NCEP III guidelines with the patient including goals of total cholesterol less than 170, triglycerides less than 150, HDL cholesterol greater than 45 for men and LDL cholesterol of less than 70.
0	Discussed diagnosis and treatment plan; patient expressed understanding of the content.
0	 Risks and benefits of the procedure including local bleeding, trauma, and fainting were discussed with the patient.
0	The patient's current understanding of the topic/condition: Verbalized understanding of cardiovascular risk factors.
0	 The patient was able to verbalize understanding of all instructions provided during this session.
0	 Simple assessment performed, Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.
0	 Identified Injury as a learning need, Identified Follow-up care as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.
0	Reviewed history overnight with multidisciplinary treatment team and nursing both prior to and after seeing patient.
0	 Respiratory assessment findings include respiratory effort easy, Respirations regular, Conversing normally, no signs of distress, no associated cough noted, fever.
1	prednisone 20 mg tablet 3 tablets by mouth one time daily.
0	The patient is using the following strategy for the telephone, which was demonstrated and verified in the office: automatic telecoil program.
0	 The risks and benefits of the procedure were discussed, and the patient consented to the procedure.
0	 Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.
1	gabapentin [NEURONTIN] 300 mg capsule 2 capsules by mouth every bedtime.
0	The patient was placed in the seated position.
0	 Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.
0	 Patient arrives, via hospital wheelchair, History obtained from patient, Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.
0	 The patient viewed the "Stay Healthy While Traveling" video prior to the pre-travel consultation.
0	 I independently interviewed and examined the patient and agree with the history, exam, assessment and plan of care.
0	 Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care.
0	 Patient arrives, via Emergency Medical Services, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.
0	The patient was placed in a supine position on operative table.
1	Dilaudid 2 mg tablet 1 tablet by mouth every 4 hours as needed.
0	There is no evidence of loose associations or perceptual disturbance.
0	Reviewed with the patient the findings from the breast pathology and specifically, the difference between in situ and invasive carcinomas.
1	Synthroid 25 mcg tablet 1 tablet by mouth one time daily.
0	The patient expressed understanding and questions were answered.
0	 Discussed acne and treatment in detail along with consent with risks, alternatives, and benefits.
1	 Following this, the superolateral knee region was prepared with a ChloraPrep scrub then reexamined using the same transducer, a sterile ultrasound transducer cover, and sterile ultrasound transducer gel.
0	 No: new confusion or inability to stay alert and awake; inability to speak or make normal sounds; currently struggling to breathe, even while inactive or resting; sudden swelling of the lips, tongue, or mouth or currently feeling like she is going to collapse every time she stands (sits)
0	 PATIENT EDUCATION:  Ready to learn, no apparent learning barriers were identified; learning preferences include listening
1	Patient does not have a history of fever greater than 41 degrees Celsius after a dose of DPT or DTaP.
0	 D. Ongoing assessment and treatment by the multidisciplinary treatment team, including disposition planning, is underway.
0	 Age specific guidance: Burn prevention, care near streets, caution around open water, use of car seats, transition from crib to bed, toilet training, night terrors and tantrum information reviewed, nutritional guidance, day care issues, handout from MD Consult information discussed and/or given.
1	Insulin Regular Human [NOVOLIN R] 100 unit/mL Solution subcutaneous as directed by prescriber.
0	 Peripheral IV site, established in the right antecubital, using an 18 gauge catheter, in one attempt, Saline lock established, Labs drawn at time of placement.
0	The patient was instructed to contact me as needed with questions pertaining to the procedure itself or possible complications.
0	 The patient will continue in the Early Recovery Group including  60 minutes of  group therapy twice weekly for approximately 6 weeks.
0	 Those present reported an adequate understanding and demonstrated adequate ability to manipulate the hearing aid.
0	 Patient discharged to home, carried, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care.
0	-Patient will report >3+ on the Global Rating of Change in 4-6 sessions.
0	 Moderate difficulty breathing; Difficulty breathing with underlying lung disease and little improvement following a health care provider's instructions
0	 Patient discharged to home, ambulating without assistance, family driving, accompanied by husband/wife/partner, Simple or moderate discharge teaching performed, Above person(s) verbalized understanding of discharge instructions and follow-up care.
0	Requested to see patient for evaluation of: tube feeding order consult.
0	 Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care.
1	triamcinolone acetonide 0.025 % cream topically two times a day.
0	 Identified Illness as a learning need, Identified Follow-up care as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.
0	F (38 C) or suspected fever; severe widespread muscle aches; abdominal pain; pain when passing urine or cloudy or foul-smelling urine
0	 He specifically denies chest pain, shortness of breath, dyspnea on exertion, palpitations, or light-headedness.
0	Explained in detail with patient or care provider.
1	 Fluticasone Propionate [FLOVENT HFA] 110 mcg/Act Aerosol 2 puffs by inhalation two times a day as needed.
0	Ask to be connected to the following service:  Location Hospital Service.
0	Neurologic:  Hand sensory change - no right and left; foot sensory change - no right and left; painful - no right and left.
0	Thank you for choosing the Name, M.D.. care team for your health care needs!
0	 No: currently struggling to breathe, even while inactive or resting; shortness of breath; sudden onset of cough, choking or gagging after inhaling something into his airway or noisy, wheezy, croupy or raspy breathing that does not clear with coughing
0	 No: fever present (greater than or equal to 100.4 F or 38 C) or suspected fever; very itchy eyes, nose, roof of mouth, or throat; hoarseness or lost voice; bad breath or ear pain
1	triamcinolone acetonide 0.1 % cream topically two times a day as needed.
0	It was discussed with the patient's family/caregiver that staff are mandated reporters and they reported understanding.
1	levetiracetam [KEPPRA] 500 mg tablet 1 tablet by mouth two times a day.
0	The consent form was reviewed with the patient and the partner.
0	 Barriers to learning: (cultural, religious/spiritual, motivational, physical/cognitive, language, emotional); no apparent barriers to learning present, ready to learn.
0	 Identified Illness as a learning need, Identified Follow-up care as a learning need, Identified Medications as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.
0	Gastrointestinal: Positive for abdominal pain, diarrhea, nausea and vomiting.
0	 Patient needs assistance with the following instrumental activities of daily  living: unable to assess.
0	Thank you for choosing the Name, M.D.. care team for your health care needs!
0	 Patient arrives ambulatory, accompanied by parent, History obtained from parent, Patient alert, happy, smiling and playful, interactive and playful, Skin warm.
0	 Consent form reviewed, dated, and signed by participant and consent cosigner, RW, (SC).
0	 Patient was given the opportunity to ask any further questions and expressed that there were none at this time.
0	 No: new confusion or inability to stay alert and awake; refusing to move the neck; purple or red rash/blotches that stay when pressed by a glass (purpuric rash); severe headache; sensitivity to light; floppiness or fainting or current or recent seizure
0	 Patient requires limited assistance in the following activities: dressing, grooming/hygiene.
0	 F or 38 C) or suspected fever; itchy eyes, nose, roof of mouth, or throat; hoarseness or lost voice; bad breath or ear pain
1	Albuterol [PROVENTIL] 0.083 % Neb solution 3 mL by inhalation as directed by prescriber as needed.
0	The patient's phone call was warm transferred to the appointment coordinator for scheduling.
0	 Patient discharged to home, ambulating without assistance, family driving, accompanied by husband/wife/partner, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care.
1	valacyclovir [VALTREX] 1000 mg tablet 2 tablets by mouth two times a day as needed.
1	Proscar 5 mg tablet 1 tablet by mouth one time daily.
0	 Ready to learn, no apparent learning barriers were identified; learning preferences include listening, doing, reading.
0	 Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.
1	Lovaza 1 gram capsule 2 capsules by mouth two times a day.
0	 Respiratory assessment findings include respiratory effort easy, Respirations regular, Conversing normally, no signs of distress, Breath sounds clear, Neck and chest exam findings include trachea midline, Chest expansion equal, Chest movement symmetrical, no associated cough noted, fever.
0	 Patient requires extensive assistance in the following activities:  bathing, dressing, toileting, transfer to/from bed/chair, mobility.
1	chlorthalidone 25 mg tablet 1 tablet by mouth one time daily.
0	 Explained diagnosis and treatment plan; patient/care giver expressed understanding of the content.
0	I met with the charge nurse and reviewed the patient's clinical condition.
0	 Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to mother.
0	 Will follow the patient for blood at enrollment, 6 hours, 12 hours and 24 hours, if the patient remains in the facility for this time.
1	Fish Oil [SEA OMEGA 50] 1,000 mg capsule 1 capsule by mouth two times a day.
0	 Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care.
0	 No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden swelling of the lips, tongue or mouth; sudden severe swelling of the eyelids; struggling to breathe even while inactive or resting; abrupt onset of breathing problems that came over the course of a minute or two; sudden onset of coughing, choking or gagging due to inhaling something into the airway; any chest pain or discomfort; change in heart rate or rhythm, or rapid or skipped heartbeats or noisy, wheezy or raspy breathing that doesn't clear with coughing
1	 Albuterol 90 mcg/Act HFA Aerosol 1-2 puffs by inhalation every 4 hours as needed #1 MONTHS SUPPLY.
1	triamcinolone acetonide [KENALOG] 0.1 % cream topically three times a day as needed.
0	 The patient's medication(s) were reconciled comparing the pre- and post-hospitalization lists and then verified in the electronic orders prescribing tool.
1	Calcium 600 with Vitamin D3 tablet 1 tablet by mouth one time daily.
0	Neuro:  Proximal and distal strength in the upper and lower extremities is grossly intact.
0	 Procedural pause conducted to verify:  correct patient identity, procedure to be performed and the availability of the appropriate drug including it's concentration and volume.
0	 Patient arrives, via hospital wheelchair, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.
0	 The alternatives were also thoroughly discussed, as well as the advanced directives, and the patient was made aware that other members of the surgical team will participate in the procedure.
0	 Asymptomatic Exposure:  Has been exposed to a person with a confirmed case of pertussis who has not completed 5 days of antibiotic treatment.
1	 Testosterone [ANDROGEL PUMP] 1.25 g/Actuation Gel 2 apply transdermally as directed by prescriber.
0	Parent is comfortable with information and will call back with any other questions or concerns or worsening symptoms.
1	naproxen sodium 550 mg tablet 1 tablet by mouth two times a day as needed.
0	No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit); purple or red rash/blotches that stay when pressed by a glass (purpural rash); newly painful neck with difficulty bending the neck or swelling or puffiness around the eye(s)
0	Patient Education:  Ready to learn; no apparent learning barriers were identified; learning preferences include listening.
0	 Identified Injury as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.
0	 No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); feeling like you are going to pass out EVERY time you stand (or sit) up or muffled voice or inability to open mouth fully
0	Patient tolerated the procedure well stable to leave on their own without any issues.
0	 Discussed the necessity of other members of the surgical team participating in the procedure with the patient.
1	sotalol [BETAPACE] 120 mg tablet 1 tablet by mouth two times a day.
0	Skin:  Warm, dry, no rashes or skin breakdown.
0	The patient does not wish to enroll at this time.
0	 Age specific guidance: Burn prevention, care near streets, caution around open water, use of car seats, transition from crib to bed, toilet training, night terrors and tantrum information reviewed, nutritional guidance information discussed and/or given.
0	Education provided on diagnosis and treatment plan using verbal instruction; patient expressed acceptance of this and understanding of the content.
0	 No: fever each day for more than three days; fever that has recurred after 24 hours without fever; temperature higher than 104 F or 40 C or recurrent, unexplained fevers over several weeks
0	No: new confusion or inability to stay alert and awake; severe lethargy or floppiness; refusing to move the neck; current or recent seizure; high-pitched cry (like a cat's cry) OR a weak whimper or moaning cry that is not consolable; purple or red rash/blotches that stay when pressed by a glass (purpuric rash) or bulging or tense fontanel (soft spot on the head) when not crying
0	 The plan is to provide ongoing skilled Occupational Therapy services to enhance the client's understanding and ability to generalize concepts of moderation, modification, body mechanics, time management, balance of work, leisure and self care activities.
0	 Discussed the risks, benefits, alternatives, Advance Directives, and the necessity of other members of the healthcare team participating in the procedure.
0	 Patient confirms the following sinusitis symptoms:  colored nasal discharge, maxillary or frontal pressure, facial pain worse with bending forward.
0	Thank you for choosing the Name, APRN, C.N.P., D.N.P.. care team for your health care needs!
1	 Ipratropium-Albuterol [COMBIVENT] 18-103 mcg/Actuation Aerosol 2 puffs by inhalation two times a day as needed refi...
0	 No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; any chest pain or discomfort; change in heart rate or rhythm or palpitations; excessive sweating; new weakness, numbness or tingling on one half of the body (an arm and leg) or currently feeling like you are going to collapse every time you stand or sit up
0	 Patient arrives, via stretcher, via Emergency Medical Services, Unsteady gait, Lift to cart, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.
1	medroxyprogesterone [PROVERA] 10 mg tablet 1 tablet by mouth as directed by prescriber.
0	Patient education materials provided: Home exercise program was provided with duration and frequency of exercises included.
0	 Identified Follow-up care as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.
0	The patient was taken to the operating room, and anesthesia was administered by the Anesthesia staff.
0	 No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit); purple or red rash/blotches that stay when pressed by a glass (purpural rash); newly painful neck with difficulty bending the neck or swelling or puffiness around the eye(s)
0	I personally spent over half of a total 45 minutes in counseling and coordination of care as documented above.
1	losartan [COZAAR] 50 mg tablet 1 tablet by mouth one time daily.
0	 Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to patient, Discharge instructions given to mother.
0	Patient verbalized a good understanding of the role of leisure for maintaining good mental health.
0	 Patient arrives, via hospital wheelchair, Gait steady, History obtained from patient, Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.
0	 I discussed the risks, the goals, the alternatives, and the necessity of other members of the health care team who would be participating in the procedures with this patient.
0	 The patient has not experienced TIA symptoms, facial drooping, left leg/calf pain, right leg/calf pain, dyspnea, prolonged bleeding, nor  blood in stool or urine, nose bleeds, easy bruising, changes in prescription medicines , he has had no  changes in over-the-counter medicines and has had no  recent injury/fall(s).
0	 Exercises:  Begin gently bending and straightening your knee along with quadriceps sets, straight leg raises and ankle pumps.
0	The client/family verbalized understanding and consented to the plan of care.
0	The patient was subsequently transferred to the general floor where care was uncomplicated.
0	 Please see dismissal summary dated today for recapitulation of the hospital course, discharge diagnoses, medications and follow up plans.
0	 No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; currently feeling like she is going to collapse every time she stands or sits up; vomit that looks like ground coffee; vomiting blood; bile-stained vomiting; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools or purple or red rash/blotches that stay when pressed by a glass (purpural rash)
0	 No: new confusion or inability to stay alert and awake; change in heart rate or rhythm, or rapid or skipped heartbeats; struggling to breathe even while inactive or resting; currently feeling like you are going to collapse every time you stand or sit up; muscle weakness or poor coordination or numbness, tingling, weakness or paralysis
0	 Complex assessment performed, Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.
0	 Mother is blood type B+, is Hepatitis B negative, HIV negative, and was found to be GBS negative.
0	 The patient verbalized understanding and agreed with the plan of care, and she did not have any questions at this time.
0	 Discussed the risks, benefits, alternatives, and the necessity of other members of the healthcare team participating in the procedure.
0	 Identified Procedures, tests, or preps as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.
0	 Discussed risks, goals, advanced directive, and alternatives with patient and his mother, and the necessity of other members of the surgical team participating in the interventional procedure.
1	Tylenol Extra Strength 500 mg tablet 1-2 tablets by mouth three times a day as needed.
0	 The patient can complete the following tasks on their own:  preparing meals, feeding themselves, dress, use the toilet, housekeeping, bathing, walking, using transportation, getting in/out of bed, or manage medications.
0	The patient tolerated the procedure well and returned to the orthopedic nursing care floor.
0	 She was encouraged to contact the study team with any questions or concerns prior to her visit.
0	I discussed with the patient the findings of the physical exam.
0	 Patient ready to learn, no apparent learning barriers were identified; learning preferences include listening.
0	 Explained diagnosis and treatment plan; through interpreter, patient expressed understanding of the content.
0	 Procedural pause conducted prior to each stage of procedure to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, special equipment or special requirements.
0	 Discussed advance directives and the necessity of other members of the healthcare team, both male and female, participating in the procedure.
1	prednisone 1 mg tablet 4 tablets by mouth one time daily.
0	Right ear external canal without erythema, edema, or drainage.
0	 Discussed the risks, benefits, alternatives, and the necessity of other members of the healthcare team, both male and female, participating in the procedure.
0	 Learns best by: verbal instruction while procedure is performed, reading, seeing, listening.
1	atorvastatin 40 mg tablet 1 tablet by mouth one time daily.
1	Strattera 40 mg capsule 1 capsule by mouth one time daily.
0	 Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.
0	 If the patient develops any sudden shortness of breath or difficulty breathing, the patient should go to the nearest emergency room for evaluation.
0	 Discussed risks, goals, alternatives, advanced directives and the necessity of other members of the healthcare team participating in the procedure.
0	 Discussed risks, goals, and alternatives to sedated bone marrow aspiration and biopsy, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient.
0	 Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.
1	aspirin 325 mg tablet 1 tablet by mouth one time daily.
0	 Complex assessment performed, Patient arrives, via hospital wheelchair, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.
0	 Given current medication regimen, the following parameters should be monitored by outpatient providers: None
0	Patient demonstrated exercises correctly and verbalized understanding in the information discussed.
1	 Disp : 150 ml - Suspension, Sig : Give 5 ml by mouth 3 times a day for 10 days, Refill : None.
0	Patient verbalized cognitive awareness of problems related to alcohol and other drug use, however, behavior change does not seem to be occurring.
0	 No apparent learning barrier identified, ready to learn, learning preferences include listening and seeing.
0	 Peripheral IV site, established in the right antecubital, using an 18 gauge catheter, in one attempt, Saline lock established, Labs drawn at time of placement.
0	 No: new confusion or inability to stay alert and awake; any chest pain or discomfort; sudden, CURRENT and excruciating ripping or stabbing pain characteristic of a dissecting aortic aneurysm; newly painful or blue toes on one side; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpural rash)
0	Result is: Supra Therapeutic; result and dosage information phoned to patient and understanding verbalized.
0	 Patient indicated understanding of occupational therapy and agreed to the plan of care as outlined in the above note.
0	 No: severe lethargy or floppiness; refusing to move the neck; current or recent seizure; high-pitched cry (like a cat's cry) OR a weak whimper or moaning cry that is not consolable; purple or red rash/blotches that stay when pressed by a glass (purpuric rash) or bulging or tense fontanel (soft spot on the head) when not crying
0	 We discussed the low likelihood that a blood transfusion would be required during the postoperative period and the necessity of other members of the surgical team participating in the procedure.
1	Ativan 0.5 mg tablet 1 tablet by mouth one time daily as needed.
0	 No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that doesn't clear with coughing; new neck pain and difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpuric rash); currently feeling like he is going to collapse every time he stands or sits up; muffled voice or inability to open mouth fully or complete inability to swallow
0	 Identified Illness as a learning need, Identified Procedures, tests, or preps as a learning need, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions.
0	 No: new confusion or inability to stay alert and awake; any chest pain or discomfort; sudden, CURRENT and excruciating ripping or stabbing pain characteristic of a dissecting aortic aneurysm; newly painful or blue toes on one side; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpural rash)
0	 Identified Illness as a learning need, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.
1	I reviewed with the patient the rationale for and appropriate use of the vitamins.
0	The diagnosis and treatment plans were explained and the patient expressed understanding of the content.
0	 Explained diagnosis and treatment plan; patient and mother expressed understanding of the content.
0	 No: joint pain; joint swelling; pain of a type other than joint pain; a limp without known injury; discomfort in legs that improves with movement usually occurring at night; painful cramping in your hip, thigh or calf muscles after walking or climbing stairs; muscle cramps; varicose veins or 'spider veins'; ulcers or sores on the lower leg; red or hot area of the skin; pale, cold, or blue leg(s)or toes; nail problem; cracking, peeling, burning or itching between the toes or on soles of the feet or lump(s)
0	 Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, anxious, Patient cooperative, alert, Oriented to person, place and time.
0	 Patient arrives, via personal wheelchair, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.
0	This information will be reviewed by the provider and the patient/caregiver will be contacted with any recommendations.
0	 Identified Illness as a learning need, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions.
